pitch,vel,dur,db(lab),db(audi),duration(lab),duration(audi),db(lab) - db(audi),dur(lab) - dur(audi)
89,73,0.1,66.54201,69.45672,0.11,0.32,-2.91471,-0.21
90,73,0.1,63.921516,70.852905,0.11,0.31,-6.931389,-0.2
91,73,0.1,68.57614,66.70057,0.11,0.3,1.87557,-0.19
92,73,0.1,62.221676,72.630005,0.11,0.94,-10.408329,-0.83
93,73,0.1,63.115463,67.8706,0.11,0.32,-4.755137,-0.21
94,73,0.1,62.391335,66.88022,0.11,0.14,-4.488885,-0.03
95,73,0.1,63.20146,64.59474,0.11,0.15,-1.39328,-0.04
96,73,0.1,65.55824,69.42984,0.11,0.45,-3.8716,-0.34
97,73,0.1,62.392036,66.089806,0.11,0.16,-3.69777,-0.05
98,73,0.1,61.804092,63.841877,0.11,0.24,-2.037785,-0.13
99,73,0.1,64.08568,66.6536,0.11,0.26,-2.56792,-0.15
100,73,0.1,65.47533,68.17268,0.11,0.11,-2.69735,0
101,73,0.1,66.56499,65.35754,0.11,0.11,1.20745,0
102,73,0.1,68.124374,63.93348,0.11,0.11,4.190894,0
103,73,0.1,66.933205,65.49182,0.11,0.14,1.441385,-0.03
104,73,0.1,63.175262,64.1865,0.11,0.14,-1.011238,-0.03
105,73,0.1,62.140327,66.876,0.11,0.14,-4.735673,-0.03
106,73,0.1,61.438778,64.58846,0.11,0.11,-3.149682,0
107,73,0.1,64.18513,66.301025,0.11,0.12,-2.115895,-0.01
108,73,0.1,62.112926,64.73578,0.11,0.12,-2.622854,-0.01
21,73,0.3,76.06006,73.372765,0.96,0.63,2.687295,0.33
22,73,0.3,74.04527,75.00976,0.94,0.61,-0.96449,0.33
23,73,0.3,73.21738,74.30208,0.79,0.6,-1.0847,0.19
24,73,0.3,76.0414,73.21765,0.73,0.57,2.82375,0.16
25,73,0.3,76.50207,74.23137,0.79,0.59,2.2707,0.2
26,73,0.3,73.26254,70.56012,0.69,0.58,2.70242,0.11
27,73,0.3,73.735306,74.88315,0.74,0.57,-1.147844,0.17
28,73,0.3,75.73855,74.48627,0.89,0.59,1.25228,0.3
29,73,0.3,73.77323,74.56831,0.8,0.6,-0.79508,0.2
30,73,0.3,74.17893,75.92217,0.84,0.6,-1.74324,0.24
31,73,0.3,75.140015,76.34148,0.74,0.56,-1.201465,0.18
32,73,0.3,76.30791,77.14183,0.64,0.56,-0.83392,0.08
33,73,0.3,77.45082,76.587524,0.82,0.56,0.863296,0.26
34,73,0.3,79.25669,75.82895,0.79,0.6,3.42774,0.19
35,73,0.3,74.971664,75.56782,0.7,0.56,-0.596156,0.14
36,73,0.3,76.11781,76.290504,0.76,0.56,-0.172694,0.2
37,73,0.3,76.043884,77.355576,0.62,0.57,-1.311692,0.05
38,73,0.3,77.676544,74.407295,0.74,0.53,3.269249,0.21
39,73,0.3,74.9136,73.43003,0.65,0.52,1.48357,0.13
40,73,0.3,79.79072,73.31912,0.65,0.53,6.4716,0.12
41,73,0.3,78.08556,76.60332,0.81,0.5,1.48224,0.31
42,73,0.3,73.61065,76.57924,0.69,0.51,-2.96859,0.18
43,73,0.3,78.69945,75.31467,0.64,0.51,3.38478,0.13
44,73,0.3,75.15213,78.01425,0.59,0.48,-2.86212,0.11
45,73,0.3,78.776634,74.119255,0.68,0.5,4.657379,0.18
46,73,0.3,76.3681,72.449905,0.56,0.46,3.918195,0.1
47,73,0.3,74.509415,75.40335,0.56,0.53,-0.893935,0.03
48,73,0.3,72.94565,75.06004,0.52,0.48,-2.11439,0.04
49,73,0.3,78.38109,77.182335,0.55,0.52,1.198755,0.03
50,73,0.3,74.96652,76.74872,0.54,0.46,-1.7822,0.08
51,73,0.3,83.12376,77.80987,0.83,0.47,5.31389,0.36
52,73,0.3,82.088165,79.12404,0.66,0.46,2.964125,0.2
53,73,0.3,83.42547,76.80058,0.54,0.5,6.62489,0.04
54,73,0.3,80.80754,74.94853,0.48,0.5,5.85901,-0.02
55,73,0.3,81.62028,75.58899,0.59,0.5,6.03129,0.09
56,73,0.3,80.51315,76.73465,0.47,0.43,3.7785,0.04
57,73,0.3,77.7255,76.30262,0.51,0.43,1.42288,0.08
58,73,0.3,73.901,76.00339,0.57,0.51,-2.10239,0.06
59,73,0.3,71.11698,73.642624,0.56,0.47,-2.525644,0.09
60,73,0.3,74.367905,73.4426,0.48,0.38,0.925305,0.1
61,73,0.3,79.167564,74.4438,0.59,0.39,4.723764,0.2
62,73,0.3,78.05077,72.09938,0.56,0.47,5.95139,0.09
63,73,0.3,79.561905,70.02485,0.68,0.42,9.537055,0.26
64,73,0.3,78.82373,68.80171,0.48,0.33,10.02202,0.15
65,73,0.3,75.75106,68.95664,0.54,0.47,6.79442,0.07
66,73,0.3,74.73115,76.58106,0.51,0.51,-1.84991,0
67,73,0.3,77.01908,71.576515,0.51,0.45,5.442565,0.06
68,73,0.3,77.75194,65.64349,0.51,0.41,12.10845,0.1
69,73,0.3,72.08952,71.01681,0.47,0.46,1.07271,0.01
70,73,0.3,70.4337,70.304924,0.51,0.41,0.128776,0.1
71,73,0.3,75.33811,75.406815,0.51,0.38,-0.068705,0.13
72,73,0.3,78.83143,74.45349,0.55,0.45,4.37794,0.1
73,73,0.3,80.817055,74.287674,0.48,0.44,6.529381,0.04
74,73,0.3,80.90699,73.55444,0.49,0.47,7.35255,0.02
75,73,0.3,74.88244,76.6236,0.47,0.45,-1.74116,0.02
76,73,0.3,72.47452,71.66137,0.48,0.48,0.81315,0
77,73,0.3,72.945206,74.37313,0.32,0.4,-1.427924,-0.08
78,73,0.3,70.00906,77.89145,0.47,0.42,-7.88239,0.05
79,73,0.3,68.66111,72.88199,0.38,0.34,-4.22088,0.04
80,73,0.3,75.35243,70.445305,0.47,0.38,4.907125,0.09
81,73,0.3,73.29382,74.568565,0.47,0.39,-1.274745,0.08
82,73,0.3,72.249,77.21912,0.39,0.35,-4.97012,0.04
83,73,0.3,68.21318,76.3325,0.43,0.35,-8.11932,0.08
84,73,0.3,64.94821,66.60972,0.11,0.44,-1.66151,-0.33
85,73,0.3,65.28026,70.93281,0.26,0.37,-5.65255,-0.11
86,73,0.3,67.0919,70.98421,0.11,0.28,-3.89231,-0.17
87,73,0.3,64.55843,70.22061,0.11,0.27,-5.66218,-0.16
88,73,0.3,67.33682,67.3073,0.11,0.35,0.02952,-0.24
89,73,0.3,66.39392,69.499626,0.11,0.36,-3.105706,-0.25
90,73,0.3,63.881935,72.20786,0.11,0.31,-8.325925,-0.2
91,73,0.3,68.918,67.66547,0.11,0.31,1.25253,-0.2
92,73,0.3,62.889515,72.649925,0.11,0.94,-9.76041,-0.83
93,73,0.3,63.88884,67.62483,0.11,0.32,-3.73599,-0.21
94,73,0.3,62.67624,67.34686,0.11,0.14,-4.67062,-0.03
95,73,0.3,64.94687,67.095634,0.11,0.15,-2.148764,-0.04
96,73,0.3,65.26595,69.63208,0.11,0.11,-4.36613,0
97,73,0.3,61.49849,66.58001,0.11,0.16,-5.08152,-0.05
98,73,0.3,62.986237,63.981354,0.11,0.24,-0.995117,-0.13
99,73,0.3,64.38003,65.65949,0.11,0.26,-1.27946,-0.15
100,73,0.3,67.55038,64.61781,0.11,0.11,2.93257,0
101,73,0.3,65.698975,64.99227,0.11,0.11,0.706705,0
102,73,0.3,68.409164,64.38216,0.11,0.11,4.027004,0
103,73,0.3,67.94944,63.559708,0.11,0.14,4.389732,-0.03
104,73,0.3,63.338276,63.7013,0.11,0.14,-0.363024,-0.03
105,73,0.3,62.106583,66.97135,0.11,0.14,-4.864767,-0.03
106,73,0.3,62.355183,63.796284,0.11,0.11,-1.441101,0
107,73,0.3,65.31981,65.70157,0.11,0.12,-0.38176,-0.01
108,73,0.3,62.253628,65.26531,0.11,0.14,-3.011682,-0.03
21,73,0.7,75.894104,73.66684,1.23,0.97,2.227264,0.26
22,73,0.7,74.38757,75.3233,1.33,0.97,-0.93573,0.36
23,73,0.7,73.24063,74.07328,1.07,0.98,-0.83265,0.09
24,73,0.7,76.44801,73.05898,1.09,0.96,3.38903,0.13
25,73,0.7,76.15457,73.876625,1.21,0.93,2.277945,0.28
26,73,0.7,73.96078,70.81484,1.05,0.93,3.14594,0.12
27,73,0.7,74.63356,75.08358,1.07,0.94,-0.45002,0.13
28,73,0.7,75.67836,74.77405,1.15,0.94,0.90431,0.21
29,73,0.7,73.97769,74.31067,1.23,0.94,-0.33298,0.29
30,73,0.7,74.30778,75.3243,1.17,0.95,-1.01652,0.22
31,73,0.7,75.46082,76.38704,1.12,0.91,-0.92622,0.21
32,73,0.7,75.87426,77.23376,1,0.96,-1.3595,0.04
33,73,0.7,77.37604,77.00238,1.05,0.91,0.37366,0.14
34,73,0.7,79.31967,75.54873,1.17,0.93,3.77094,0.24
35,73,0.7,75.02205,75.52128,1.02,0.92,-0.49923,0.1
36,73,0.7,76.02991,76.32782,1.1,0.91,-0.29791,0.19
37,73,0.7,75.86597,77.13797,0.95,0.9,-1.272,0.05
38,73,0.7,77.41327,74.57983,1.07,0.87,2.83344,0.2
39,73,0.7,75.06274,73.38555,0.97,0.92,1.67719,0.05
40,73,0.7,79.68249,72.78201,1.04,0.86,6.90048,0.18
41,73,0.7,77.8107,76.808,1.21,0.86,1.0027,0.35
42,73,0.7,73.83739,76.02981,1.03,0.83,-2.19242,0.2
43,73,0.7,78.81982,75.646614,1.04,0.82,3.173206,0.22
44,73,0.7,75.09781,78.109215,0.98,0.84,-3.011405,0.14
45,73,0.7,79.17395,73.93516,0.86,0.85,5.23879,0.01
46,73,0.7,76.359825,72.521164,0.88,0.84,3.838661,0.04
47,73,0.7,74.47152,75.38057,0.89,0.85,-0.90905,0.04
48,73,0.7,72.9736,75.2459,0.82,0.85,-2.2723,-0.03
49,73,0.7,77.63095,76.88004,0.89,0.81,0.75091,0.08
50,73,0.7,74.9581,76.93613,0.85,0.82,-1.97803,0.03
51,73,0.7,83.204254,77.768875,1.12,0.81,5.435379,0.31
52,73,0.7,82.496506,79.2393,0.99,0.79,3.257206,0.2
53,73,0.7,83.59497,77.01514,0.93,0.74,6.57983,0.19
54,73,0.7,80.777374,74.61673,0.87,0.8,6.160644,0.07
55,73,0.7,81.50529,76.233315,0.8,0.77,5.271975,0.03
56,73,0.7,80.5466,73.722275,0.82,0.82,6.824325,0
57,73,0.7,77.949295,76.36356,0.86,0.8,1.585735,0.06
58,73,0.7,73.71352,75.806885,0.85,0.8,-2.093365,0.05
59,73,0.7,70.987274,73.475685,0.92,0.79,-2.488411,0.13
60,73,0.7,74.553665,73.7043,0.87,0.75,0.849365,0.12
61,73,0.7,79.10806,74.639786,0.87,0.76,4.468274,0.11
62,73,0.7,77.96721,71.95337,0.88,0.75,6.01384,0.13
63,73,0.7,79.60578,70.809654,0.89,0.7,8.796126,0.19
64,73,0.7,79.153305,68.81347,0.85,0.79,10.339835,0.06
65,73,0.7,75.86564,69.400215,0.8,0.74,6.465425,0.06
66,73,0.7,75.11311,76.579254,0.86,0.73,-1.466144,0.13
67,73,0.7,77.05689,71.74247,0.86,0.81,5.31442,0.05
68,73,0.7,77.60756,66.50743,0.9,0.74,11.10013,0.16
69,73,0.7,72.600555,70.620026,0.83,0.64,1.980529,0.19
70,73,0.7,69.71159,70.42636,0.87,0.76,-0.71477,0.11
71,73,0.7,74.97946,75.75244,0.86,0.78,-0.77298,0.08
72,73,0.7,78.63098,74.3731,0.88,0.72,4.25788,0.16
73,73,0.7,80.966995,74.758064,0.52,0.8,6.208931,-0.28
74,73,0.7,80.63812,73.574005,0.87,0.74,7.064115,0.13
75,73,0.7,75.088684,77.042755,0.83,0.62,-1.954071,0.21
76,73,0.7,71.95151,72.10068,0.91,0.74,-0.14917,0.17
77,73,0.7,71.83357,74.41849,0.88,0.84,-2.58492,0.04
78,73,0.7,69.83364,77.3972,0.61,0.79,-7.56356,-0.18
79,73,0.7,68.56776,72.79166,0.38,0.75,-4.2239,-0.37
80,73,0.7,75.18196,70.365585,0.86,0.8,4.816375,0.06
81,73,0.7,72.78749,74.76731,0.87,0.77,-1.97982,0.1
82,73,0.7,72.54979,77.08429,0.38,0.78,-4.5345,-0.4
83,73,0.7,66.963165,76.40156,0.68,0.74,-9.438395,-0.06
84,73,0.7,65.032196,67.15876,0.11,0.55,-2.126564,-0.44
85,73,0.7,65.16574,69.95093,0.26,0.72,-4.78519,-0.46
86,73,0.7,66.925934,70.749146,0.11,0.28,-3.823212,-0.17
87,73,0.7,63.56973,69.508286,0.11,0.27,-5.938556,-0.16
88,73,0.7,67.18005,67.24364,0.11,0.55,-0.06359,-0.44
89,73,0.7,66.991936,69.12606,0.11,0.36,-2.134124,-0.25
90,73,0.7,62.850334,72.095695,0.11,0.31,-9.245361,-0.2
91,73,0.7,68.20098,66.764015,0.11,0.3,1.436965,-0.19
92,73,0.7,63.284954,72.65571,0.11,0.94,-9.370756,-0.83
93,73,0.7,64.7274,66.52721,0.11,0.32,-1.79981,-0.21
94,73,0.7,63.12179,66.48714,0.11,0.14,-3.36535,-0.03
95,73,0.7,65.413216,64.72769,0.11,0.15,0.685526,-0.04
96,73,0.7,63.447166,69.99218,0.11,0.11,-6.545014,0
97,73,0.7,61.79676,66.30052,0.11,0.16,-4.50376,-0.05
98,73,0.7,60.86982,64.23013,0.11,0.24,-3.36031,-0.13
99,73,0.7,64.32637,65.88416,0.11,0.26,-1.55779,-0.15
100,73,0.7,66.78463,64.61167,0.11,0.11,2.17296,0
101,73,0.7,67.54266,65.33218,0.11,0.11,2.21048,0
102,73,0.7,67.11482,64.1071,0.11,0.11,3.00772,0
103,73,0.7,65.62777,65.75444,0.11,0.14,-0.12667,-0.03
104,73,0.7,62.94302,63.79294,0.11,0.14,-0.84992,-0.03
105,73,0.7,62.950935,67.13615,0.11,0.14,-4.185215,-0.03
106,73,0.7,62.853645,64.566414,0.11,0.11,-1.712769,0
107,73,0.7,65.73496,64.94663,0.11,0.12,0.78833,-0.01
108,73,0.7,63.569756,65.31046,0.11,0.14,-1.740704,-0.03
21,73,1,75.50455,73.59266,1.5,1.23,1.91189,0.27
22,73,1,74.7494,75.32982,1.5,1.28,-0.58042,0.22
23,73,1,73.22727,74.49407,1.39,1.22,-1.2668,0.17
24,73,1,76.14844,73.00692,1.33,1.2,3.14152,0.13
25,73,1,76.056564,74.38191,1.38,1.21,1.674654,0.17
26,73,1,73.75755,72.24687,1.31,1.22,1.51068,0.09
27,73,1,75.32655,75.17604,1.35,1.22,0.15051,0.13
28,73,1,76.33235,74.68959,1.41,1.2,1.64276,0.21
29,73,1,74.18926,74.35374,1.43,1.2,-0.16448,0.23
30,73,1,74.12434,76.04443,1.44,1.19,-1.92009,0.25
31,73,1,75.048584,76.42172,1.34,1.16,-1.373136,0.18
32,73,1,76.183876,76.88684,1.33,1.23,-0.702964,0.1
33,73,1,77.6832,76.7366,1.26,1.16,0.9466,0.1
34,73,1,79.06244,75.55855,1.32,1.18,3.50389,0.14
35,73,1,75.494064,76.9384,1.28,1.19,-1.444336,0.09
36,73,1,76.16425,75.7535,1.34,1.17,0.41075,0.17
37,73,1,76.53871,77.273964,1.25,1.17,-0.735254,0.08
38,73,1,77.49845,74.582664,1.31,1.13,2.915786,0.18
39,73,1,74.55754,76.82862,1.25,1.18,-2.27108,0.07
40,73,1,79.5555,75.47468,1.31,1.14,4.08082,0.17
41,73,1,77.66659,77.11085,1.23,1.07,0.55574,0.16
42,73,1,74.051895,75.58505,1.29,1.08,-1.533155,0.21
43,73,1,79.22669,76.890564,1.31,1.09,2.336126,0.22
44,73,1,75.26462,77.91432,1.18,1.12,-2.6497,0.06
45,73,1,78.52201,74.199234,1.15,1.13,4.322776,0.02
46,73,1,76.13853,74.04413,1.16,1.1,2.0944,0.06
47,73,1,74.564255,77.28731,1.18,1.11,-2.723055,0.07
48,73,1,72.45763,74.922554,1.1,1.09,-2.464924,0.01
49,73,1,77.41457,78.06121,1.13,1.05,-0.64664,0.08
50,73,1,74.25117,76.978485,1.14,1.07,-2.727315,0.07
51,73,1,83.31007,77.74358,1.39,1.08,5.56649,0.31
52,73,1,82.40812,79.28284,1.14,1.04,3.12528,0.1
53,73,1,83.697296,75.695045,1.23,1.02,8.002251,0.21
54,73,1,80.8039,76.52394,1.18,1.05,4.27996,0.13
55,73,1,81.57887,75.198,1.1,1.04,6.38087,0.06
56,73,1,80.402176,73.2561,1.1,1.05,7.146076,0.05
57,73,1,78.03348,78.20931,1.16,1.04,-0.17583,0.12
58,73,1,73.68953,75.496506,1.14,1.05,-1.806976,0.09
59,73,1,72.10199,73.11675,1.19,1.05,-1.01476,0.14
60,73,1,74.81485,73.43303,1.16,1.05,1.38182,0.11
61,73,1,79.38429,74.642105,1.16,1.04,4.742185,0.12
62,73,1,77.286026,72.05896,1.18,1.01,5.227066,0.17
63,73,1,79.53084,72.95094,1.16,0.76,6.5799,0.4
64,73,1,78.68556,68.72723,1.15,1.04,9.95833,0.11
65,73,1,75.78433,69.23327,1.09,1.02,6.55106,0.07
66,73,1,75.00337,76.75433,1.17,1.01,-1.75096,0.16
67,73,1,77.214165,71.31924,1.15,1.1,5.894925,0.05
68,73,1,77.747246,69.34737,1.2,0.89,8.399876,0.31
69,73,1,71.78334,71.0137,1.13,0.64,0.76964,0.49
70,73,1,70.60362,67.76228,1.18,0.7,2.84134,0.48
71,73,1,74.71712,77.98643,1.18,1.05,-3.26931,0.13
72,73,1,79.0361,75.292,1.17,0.9,3.7441,0.27
73,73,1,80.79748,76.07785,0.52,0.71,4.71963,-0.19
74,73,1,80.69703,75.68402,1.16,1.02,5.01301,0.14
75,73,1,75.36308,81.78495,0.94,0.62,-6.42187,0.32
76,73,1,71.90621,73.72638,1.03,1.05,-1.82017,-0.02
77,73,1,72.71113,76.969086,0.33,1.15,-4.257956,-0.82
78,73,1,69.4803,77.29194,0.6,1.04,-7.81164,-0.44
79,73,1,68.47624,74.87856,0.38,1.05,-6.40232,-0.67
80,73,1,75.043015,70.52645,1.16,0.89,4.516565,0.27
81,73,1,73.983765,77.48232,1.16,1.05,-3.498555,0.11
82,73,1,72.69374,76.93532,0.39,1.07,-4.24158,-0.68
83,73,1,68.67707,76.36885,0.68,1.06,-7.69178,-0.38
84,73,1,65.247925,69.59523,0.11,0.54,-4.347305,-0.43
85,73,1,64.36722,72.47915,0.27,0.87,-8.11193,-0.6
86,73,1,67.00988,72.249596,0.11,0.28,-5.239716,-0.17
87,73,1,64.00857,68.87824,0.11,0.26,-4.86967,-0.15
88,73,1,67.530235,70.32416,0.11,0.54,-2.793925,-0.43
89,73,1,66.82355,69.47722,0.11,0.36,-2.65367,-0.25
90,73,1,63.444542,72.074234,0.11,0.31,-8.629692,-0.2
91,73,1,66.776115,70.42136,0.11,0.29,-3.645245,-0.18
92,73,1,62.874245,75.48297,0.11,0.93,-12.608725,-0.82
93,73,1,62.5851,69.41395,0.11,0.11,-6.82885,0
94,73,1,63.43974,69.720665,0.11,0.14,-6.280925,-0.03
95,73,1,66.528336,69.21215,0.11,0.14,-2.683814,-0.03
96,73,1,64.253174,71.7954,0.11,0.11,-7.542226,0
97,73,1,62.57786,69.065926,0.11,0.16,-6.488066,-0.05
98,73,1,61.629093,67.45479,0.11,0.24,-5.825697,-0.13
99,73,1,64.04784,69.07685,0.11,0.26,-5.02901,-0.15
100,73,1,67.01645,67.82474,0.11,0.11,-0.80829,0
101,73,1,67.76839,66.37909,0.11,0.12,1.3893,-0.01
102,73,1,66.578964,68.236145,0.11,0.11,-1.657181,0
103,73,1,67.21739,64.127014,0.11,0.14,3.090376,-0.03
104,73,1,62.94214,66.53924,0.11,0.14,-3.5971,-0.03
105,73,1,61.873196,68.92782,0.11,0.14,-7.054624,-0.03
106,73,1,62.12664,66.48346,0.11,0.11,-4.35682,0
107,73,1,63.01464,66.18047,0.11,0.11,-3.16583,0
108,73,1,64.96059,66.20741,0.11,0.14,-1.24682,-0.03
21,81,0.1,76.75213,73.75834,0.99,0.52,2.99379,0.47
22,81,0.1,76.72604,77.187,0.96,0.51,-0.46096,0.45
23,81,0.1,75.03662,76.33018,0.63,0.51,-1.29356,0.12
24,81,0.1,78.17153,74.788246,0.62,0.41,3.383284,0.21
25,81,0.1,77.227005,75.82107,0.65,0.48,1.405935,0.17
26,81,0.1,74.72983,74.0653,0.62,0.45,0.66453,0.17
27,81,0.1,76.069244,76.550095,0.65,0.45,-0.480851,0.2
28,81,0.1,77.86799,76.17174,0.86,0.44,1.69625,0.42
29,81,0.1,74.893295,75.56319,0.77,0.44,-0.669895,0.33
30,81,0.1,75.43523,78.81195,0.73,0.43,-3.37672,0.3
31,81,0.1,75.82369,77.763245,0.56,0.45,-1.939555,0.11
32,81,0.1,78.3315,78.82579,0.58,0.46,-0.49429,0.12
33,81,0.1,79.596504,78.835,0.71,0.45,0.761504,0.26
34,81,0.1,81.485054,76.82029,0.71,0.46,4.664764,0.25
35,81,0.1,76.20794,77.09305,0.61,0.39,-0.88511,0.22
36,81,0.1,78.714676,77.8114,0.71,0.43,0.903276,0.28
37,81,0.1,77.15896,78.99866,0.48,0.44,-1.8397,0.04
38,81,0.1,78.167175,76.79014,0.63,0.39,1.377035,0.24
39,81,0.1,75.418526,75.17872,0.52,0.41,0.239806,0.11
40,81,0.1,82.0279,75.283295,0.83,0.38,6.744605,0.45
41,81,0.1,79.49297,78.99322,0.68,0.38,0.49975,0.3
42,81,0.1,75.82642,78.2256,0.74,0.38,-2.39918,0.36
43,81,0.1,81.0912,77.40909,0.48,0.36,3.68211,0.12
44,81,0.1,77.12918,78.406525,0.46,0.35,-1.277345,0.11
45,81,0.1,80.96506,75.999374,0.58,0.4,4.965686,0.18
46,81,0.1,78.75246,74.38647,0.49,0.34,4.36599,0.15
47,81,0.1,76.03341,77.07341,0.4,0.36,-1.04,0.04
48,81,0.1,76.164894,76.88063,0.37,0.34,-0.715736,0.03
49,81,0.1,78.48636,78.4757,0.4,0.37,0.01066,0.03
50,81,0.1,77.74304,77.47414,0.5,0.31,0.2689,0.19
51,81,0.1,83.89051,79.13812,0.67,0.3,4.75239,0.37
52,81,0.1,86.100655,79.77159,0.33,0.35,6.329065,-0.02
53,81,0.1,85.472946,78.070656,0.39,0.37,7.40229,0.02
54,81,0.1,82.703125,75.60841,0.37,0.33,7.094715,0.04
55,81,0.1,83.35367,77.80052,0.42,0.33,5.55315,0.09
56,81,0.1,81.776,74.86703,0.36,0.35,6.90897,0.01
57,81,0.1,80.26362,78.10601,0.42,0.34,2.15761,0.08
58,81,0.1,77.723526,77.29696,0.39,0.32,0.426566,0.07
59,81,0.1,73.530464,74.22321,0.41,0.27,-0.692746,0.14
60,81,0.1,76.95243,75.24548,0.35,0.36,1.70695,-0.01
61,81,0.1,81.39286,76.643074,0.41,0.33,4.749786,0.08
62,81,0.1,80.659615,73.73114,0.41,0.27,6.928475,0.14
63,81,0.1,82.01581,73.08439,0.51,0.27,8.93142,0.24
64,81,0.1,81.72778,71.189545,0.36,0.36,10.538235,0
65,81,0.1,77.697426,73.49223,0.4,0.3,4.205196,0.1
66,81,0.1,76.75574,78.5975,0.35,0.38,-1.84176,-0.03
67,81,0.1,79.18953,73.56497,0.34,0.39,5.62456,-0.05
68,81,0.1,79.30484,68.661545,0.36,0.28,10.643295,0.08
69,81,0.1,75.99156,73.45384,0.35,0.28,2.53772,0.07
70,81,0.1,73.03963,71.68909,0.33,0.28,1.35054,0.05
71,81,0.1,77.55268,75.16121,0.32,0.41,2.39147,-0.09
72,81,0.1,80.90014,75.34535,0.4,0.36,5.55479,0.04
73,81,0.1,82.337166,76.35996,0.32,0.34,5.977206,-0.02
74,81,0.1,82.627594,75.899315,0.38,0.32,6.728279,0.06
75,81,0.1,75.79462,80.410324,0.33,0.38,-4.615704,-0.05
76,81,0.1,73.824265,74.71341,0.33,0.35,-0.889145,-0.02
77,81,0.1,77.49156,77.38863,0.39,0.25,0.10293,0.14
78,81,0.1,72.64451,78.49213,0.33,0.26,-5.84762,0.07
79,81,0.1,71.73375,75.90179,0.35,0.27,-4.16804,0.08
80,81,0.1,76.614944,70.53699,0.33,0.33,6.077954,0
81,81,0.1,76.85817,77.35872,0.36,0.36,-0.50055,0
82,81,0.1,75.267204,79.849144,0.31,0.27,-4.58194,0.04
83,81,0.1,70.63472,79.42792,0.33,0.31,-8.7932,0.02
84,81,0.1,69.044975,69.85364,0.11,0.32,-0.808665,-0.21
85,81,0.1,67.56848,72.556526,0.32,0.3,-4.988046,0.02
86,81,0.1,67.27197,74.127396,0.11,0.21,-6.855426,-0.1
87,81,0.1,67.13216,71.42844,0.11,0.23,-4.29628,-0.12
88,81,0.1,66.99156,70.17284,0.11,0.21,-3.18128,-0.1
89,81,0.1,69.11295,71.308014,0.11,0.35,-2.195064,-0.24
90,81,0.1,67.7126,74.81622,0.11,0.31,-7.10362,-0.2
91,81,0.1,69.98596,70.38341,0.11,0.31,-0.39745,-0.2
92,81,0.1,65.23063,75.01387,0.11,0.98,-9.78324,-0.87
93,81,0.1,65.27374,69.68123,0.11,0.34,-4.40749,-0.23
94,81,0.1,64.86233,69.1072,0.11,0.14,-4.24487,-0.03
95,81,0.1,66.978294,69.437355,0.11,0.46,-2.459061,-0.35
96,81,0.1,66.02614,71.74767,0.11,0.45,-5.72153,-0.34
97,81,0.1,63.948227,69.25828,0.11,0.21,-5.310053,-0.1
98,81,0.1,66.18764,66.98886,0.11,0.26,-0.80122,-0.15
99,81,0.1,66.42721,69.236664,0.11,0.27,-2.809454,-0.16
100,81,0.1,69.95584,67.94203,0.11,0.28,2.01381,-0.17
101,81,0.1,68.29013,68.66008,0.11,0.2,-0.36995,-0.09
102,81,0.1,70.52551,67.97308,0.11,0.19,2.55243,-0.08
103,81,0.1,69.14968,66.55253,0.11,0.17,2.59715,-0.06
104,81,0.1,66.80151,66.104004,0.11,0.14,0.697506,-0.03
105,81,0.1,64.74908,69.17942,0.11,0.14,-4.43034,-0.03
106,81,0.1,66.534805,65.78368,0.11,0.11,0.751125,0
107,81,0.1,66.34241,66.78561,0.11,0.14,-0.4432,-0.03
108,81,0.1,65.45568,66.39906,0.11,0.15,-0.94338,-0.04
21,81,0.3,76.944336,75.22745,0.99,0.69,1.716886,0.3
22,81,0.3,75.848274,76.57584,1.16,0.67,-0.727566,0.49
23,81,0.3,75.35171,76.44418,0.87,0.69,-1.09247,0.18
24,81,0.3,77.91311,74.27744,0.79,0.63,3.63567,0.16
25,81,0.3,77.417145,75.78912,0.82,0.66,1.628025,0.16
26,81,0.3,75.425064,73.57001,0.79,0.62,1.855054,0.17
27,81,0.3,75.87897,75.45233,0.74,0.67,0.42664,0.07
28,81,0.3,78.21251,76.37745,0.92,0.65,1.83506,0.27
29,81,0.3,75.03471,76.02245,0.81,0.64,-0.98774,0.17
30,81,0.3,75.517006,78.95637,0.83,0.6,-3.439364,0.23
31,81,0.3,75.92093,78.00584,0.75,0.61,-2.08491,0.14
32,81,0.3,78.46322,78.356606,0.69,0.62,0.106614,0.07
33,81,0.3,78.598434,79.20917,0.87,0.63,-0.610736,0.24
34,81,0.3,81.3634,76.97092,0.74,0.64,4.39248,0.1
35,81,0.3,76.648575,77.118835,0.73,0.6,-0.47026,0.13
36,81,0.3,78.57804,77.9307,0.86,0.61,0.64734,0.25
37,81,0.3,76.59657,78.23522,0.65,0.6,-1.63865,0.05
38,81,0.3,78.494484,76.57545,0.76,0.55,1.919034,0.21
39,81,0.3,75.483,74.98187,0.7,0.55,0.50113,0.15
40,81,0.3,82.10356,75.56328,0.89,0.56,6.54028,0.33
41,81,0.3,79.63934,78.95912,0.8,0.54,0.68022,0.26
42,81,0.3,75.78444,77.81749,0.68,0.53,-2.03305,0.15
43,81,0.3,81.05291,77.13548,0.65,0.53,3.91743,0.12
