,db(lab),db(audi),duration(lab),duration(audi),,
434,80.76473236,85.64784241,1,0.95,0.05,-4.883110046
435,80.74031067,85.23560333,1,1,0,-4.495292664
436,80.99248505,84.34616852,1,0.77,0.23,-3.353683472
437,80.64540863,84.51503754,1,0.81,0.19,-3.869628906
438,80.91899109,85.54208374,1,0.94,0.06,-4.623092651
439,80.40403748,85.31063843,1,1,0,-4.906600952
440,81.01699829,83.79587555,1,0.73,0.27,-2.778877258
441,80.59566498,84.14181519,1,0.81,0.19,-3.546150208
442,80.82036591,85.24282837,1,0.95,0.05,-4.422462463
443,80.8170929,85.47856903,1,1,0,-4.661476135
444,80.79225159,83.71204376,1,0.77,0.23,-2.919792175
445,80.63114929,84.95599365,1,0.83,0.17,-4.32484436
446,80.7822876,85.63130188,1,0.93,0.07,-4.849014282
447,76.45322418,85.53573608,1,1,0,-9.082511902
448,61.07348633,67.3296814,0.4,0.24,0.16,-6.256195068
449,53.39450836,60.01881409,0.11,0.24,-0.13,-6.624305725
450,53.98181915,59.96454239,0.11,0.39,-0.28,-5.982723236
451,60.30182266,60.21221542,0.11,0.49,-0.38,0.089607239
452,61.05493927,62.22839355,0.12,0.14,-0.02,-1.173454285
453,53.52828979,60.17481995,0.11,0.24,-0.13,-6.646530151
454,52.21128464,60.09216309,0.11,0.15,-0.04,-7.880878448
455,61.6628952,60.09484863,0.11,0.15,-0.04,1.56804657
456,61.36000061,62.80620575,0.11,0.14,-0.03,-1.446205139
457,59.67393494,61.66858292,0.11,0.27,-0.16,-1.99464798
458,58.89452362,61.87651825,0.14,0.4,-0.26,-2.981994629
459,57.84047318,62.2956543,0.12,0.74,-0.62,-4.455181122
460,62.06229401,67.77864075,0.13,0.2,-0.07,-5.716346741
461,62.93048477,67.14839172,0.22,0.28,-0.06,-4.217906952
462,62.54637146,67.02851105,0.37,0.43,-0.06,-4.482139587
463,65.22664642,67.40606689,0.42,0.78,-0.36,-2.179420471
464,66.12008667,70.03843689,0.19,0.23,-0.04,-3.91835022
465,66.27106476,69.81951904,0.28,0.34,-0.06,-3.548454285
466,65.62389374,69.87614441,0.45,0.47,-0.02,-4.252250671
467,68.87416077,69.96863556,0.77,0.83,-0.06,-1.094474792
468,69.31716156,72.74162292,0.3,0.29,0.01,-3.424461365
469,69.43760681,72.57128906,0.46,0.38,0.08,-3.133682251
470,68.37798309,72.64128876,0.52,0.51,0.01,-4.263305664
471,70.4576416,72.65261841,0.88,0.88,0,-2.194976807
472,70.69132996,74.58498383,0.37,0.36,0.01,-3.89365387
473,71.18443298,74.72174072,0.46,0.43,0.03,-3.537307739
474,70.81814575,74.73579407,0.61,0.57,0.04,-3.917648315
475,73.56555176,74.91978455,0.9,0.93,-0.03,-1.354232788
476,74.12586975,76.48679352,0.47,0.43,0.04,-2.360923767
477,73.14706421,76.41391754,0.55,0.48,0.07,-3.266853333
478,73.50531006,76.25454712,0.66,0.63,0.03,-2.749237061
479,74.5659256,76.36361694,1,0.98,0.02,-1.797691345
480,74.62234497,78.08528137,0.52,0.47,0.05,-3.462936401
481,74.2170639,78.01826477,0.61,0.5,0.11,-3.801200867
482,74.40798187,77.78755188,0.67,0.66,0.01,-3.379570007
483,76.30265045,77.77154541,1,1,0,-1.468894958
484,76.07965088,79.57449341,0.61,0.5,0.11,-3.494842529
485,75.96827698,79.28409576,0.64,0.57,0.07,-3.315818787
486,76.28485107,79.49357605,0.76,0.7,0.06,-3.208724976
487,78.27032471,79.2848587,1,1,0,-1.014533997
488,78.47933197,81.30383301,0.66,0.59,0.07,-2.824501038
489,78.15335846,81.05477142,0.73,0.62,0.11,-2.901412964
490,78.21072388,81.10637665,0.83,0.75,0.08,-2.895652771
491,80.26878357,81.30261993,1,1,0,-1.033836365
492,79.93956757,82.65766907,0.68,0.64,0.04,-2.718101501
493,80.3735199,83.09062195,0.78,0.68,0.1,-2.717102051
494,80.02119446,82.84284973,0.85,0.81,0.04,-2.821655273
495,80.50002289,82.75707245,1,1,0,-2.257049561
496,80.13237,83.53983307,0.78,0.7,0.08,-3.407463074
497,80.68826294,84.03149414,0.81,0.73,0.08,-3.343231201
498,80.170578,83.90207672,0.85,0.85,0,-3.731498718
499,80.72177124,84.16472626,1,1,0,-3.442955017
500,80.06807709,83.80430603,0.78,0.68,0.1,-3.736228943
501,80.19277954,84.04624176,0.78,0.71,0.07,-3.853462219
502,80.07504272,84.28320313,0.9,0.83,0.07,-4.2081604
503,80.29702759,84.31877899,1,1,0,-4.021751404
504,80.08415985,84.11709595,0.71,0.68,0.03,-4.032936096
505,79.97830963,83.88542175,0.73,0.73,0,-3.907112122
506,79.14450073,84.31620026,0.9,0.84,0.06,-5.171699524
507,79.60884094,83.94322968,1,1,0,-4.334388733
508,78.52576447,84.07531738,0.68,0.68,0,-5.549552917
509,79.54853821,84.20726013,0.78,0.73,0.05,-4.658721924
510,79.04273987,84.2303772,0.9,0.85,0.05,-5.187637329
511,79.43125153,84.35915375,1,1,0,-4.927902222
512,61.11899185,65.447052,0.2,0.2,0,-4.32806015
513,57.68100739,48.47421265,0.11,0.11,0,9.206794739
514,59.79548645,46.0113945,0.13,0.11,0.02,13.78409195
515,57.35998917,42.29497528,0.13,0.11,0.02,15.06501389
516,57.75162506,53.33596802,0.11,0.11,0,4.415657043
517,57.6884079,49.49243546,0.2,0.11,0.09,8.195972443
518,59.14857483,45.177948,0.13,0.11,0.02,13.97062683
519,58.7324791,42.87618637,0.15,0.11,0.04,15.85629272
520,60.82144928,60.48669434,0.15,0.14,0.01,0.334754944
521,60.26745605,58.6589241,0.2,0.25,-0.05,1.608531952
522,60.73962784,58.68812561,0.38,0.42,-0.04,2.051502228
523,61.14307022,58.94654846,0.63,0.58,0.05,2.196521759
524,64.49583435,63.88489151,0.19,0.21,-0.02,0.610942841
525,63.04531097,64.40872955,0.25,0.3,-0.05,-1.363418579
526,64.35022736,64.42181396,0.42,0.45,-0.03,-0.071586609
527,67.05384827,63.76030731,0.76,0.79,-0.03,3.293540955
528,66.93360901,67.47132111,0.24,0.24,0,-0.537712097
529,67.07006073,67.47976685,0.3,0.36,-0.06,-0.409706116
530,67.53787994,67.47127533,0.48,0.5,-0.02,0.066604614
531,68.92619324,66.94250488,0.86,0.83,0.03,1.983688354
532,69.85452271,69.90377808,0.28,0.28,0,-0.049255371
533,69.84249878,70.07426453,0.38,0.38,0,-0.231765747
534,70.03017426,69.49163818,0.52,0.52,0,0.538536072
535,71.79611206,70.10765076,0.91,0.85,0.06,1.688461304
536,72.29096985,71.94441223,0.38,0.32,0.06,0.346557617
537,72.23312378,71.9068985,0.52,0.4,0.12,0.326225281
538,72.25754547,71.83825684,0.59,0.56,0.03,0.419288635
539,74.43258667,72.22703552,1,0.88,0.12,2.205551147
540,74.88853455,73.98130798,0.52,0.36,0.16,0.907226563
541,75.10635376,74.22953033,0.58,0.45,0.13,0.876823425
542,74.69284058,73.94096375,0.72,0.59,0.13,0.751876831
543,74.77835083,74.02096558,1,0.92,0.08,0.757385254
544,75.83473206,74.616745,0.56,0.45,0.11,1.217987061
545,75.94958496,74.9382019,0.61,0.5,0.11,1.011383057
546,75.6619873,74.92576599,0.74,0.64,0.1,0.736221313
547,76.6261673,74.72137451,1,1,0,1.904792786
548,77.87143707,77.23148346,0.58,0.53,0.05,0.639953613
549,78.40098572,77.0830307,0.68,0.57,0.11,1.317955017
550,78.10048676,76.82907104,0.83,0.68,0.15,1.27141571
551,80.03857422,77.0557785,1,1,0,2.982795715
552,79.80044556,79.62382507,0.74,0.59,0.15,0.176620483
553,79.86103821,79.29905701,0.82,0.66,0.16,0.561981201
554,79.88906097,79.32659912,0.91,0.78,0.13,0.562461853
555,81.80819702,79.56041718,1,1,0,2.247779846
556,81.35909271,81.13020325,0.84,0.63,0.21,0.228889465
557,81.53031921,80.36212158,0.9,0.7,0.2,1.168197632
558,81.5381546,80.8585968,1,0.84,0.16,0.6795578
559,81.09753418,80.66506195,1,1,0,0.432472229
560,81.44483948,81.91458893,0.82,0.68,0.14,-0.469749451
561,81.43674469,82.3132782,0.91,0.8,0.11,-0.876533508
562,81.60007477,81.89752197,1,0.88,0.12,-0.297447205
563,81.62041473,82.21192932,1,1,0,-0.591514587
564,81.38323975,82.04858398,0.86,0.68,0.18,-0.665344238
565,81.56937408,82.28050232,0.89,0.8,0.09,-0.711128235
566,81.62268066,82.41928101,1,0.88,0.12,-0.796600342
567,81.01672363,82.42068481,1,1,0,-1.403961182
568,81.38835144,81.88191223,0.88,0.68,0.2,-0.493560791
569,81.38883972,82.31212616,0.84,0.83,0.01,-0.923286438
570,81.42904663,82.30639648,1,0.88,0.12,-0.877349854
571,81.70236206,82.00951385,1,1,0,-0.307151794
572,81.52983093,81.96916199,0.9,0.68,0.22,-0.439331055
573,80.95895386,82.00511932,0.91,0.82,0.09,-1.046165466
574,81.41238403,82.36936188,1,0.88,0.12,-0.956977844
575,81.02322388,82.3970108,1,1,0,-1.373786926
576,67.53413391,65.31468964,0.27,0.21,0.06,2.219444275
577,60.05381775,57.62072372,0.2,0.18,0.02,2.433094025
578,58.46743393,59.34298325,0.38,0.36,0.02,-0.875549316
579,59.24094391,57.90925598,0.17,0.57,-0.4,1.331687927
580,61.54634476,62.12612915,0.18,0.17,0.01,-0.579784393
581,59.25348663,56.60717773,0.17,0.19,-0.02,2.646308899
582,58.68268585,58.25152588,0.21,0.36,-0.15,0.431159973
583,59.47667313,57.54036713,0.77,0.75,0.02,1.936306
584,61.98630142,64.28898621,0.18,0.17,0.01,-2.302684784
585,61.64706421,62.23862457,0.21,0.22,-0.01,-0.591560364
586,61.7637825,62.57474899,0.38,0.42,-0.04,-0.810966492
587,61.46666336,62.23610687,0.77,0.76,0.01,-0.769443512
588,63.35631561,66.83424377,0.18,0.18,0,-3.477928162
589,66.10170746,66.79486084,0.3,0.27,0.03,-0.693153381
590,64.94843292,66.34779358,0.41,0.44,-0.03,-1.399360657
591,66.99299622,66.28609467,0.78,0.8,-0.02,0.70690155
592,67.27481079,68.99836731,0.3,0.22,0.08,-1.723556519
593,67.44337463,69.30631256,0.32,0.33,-0.01,-1.862937927
594,67.2182312,69.04954529,0.47,0.48,-0.01,-1.831314087
595,69.76075745,69.15817261,0.82,0.82,0,0.602584839
596,69.5975647,71.58947754,0.36,0.25,0.11,-1.991912842
597,69.45588684,71.90045166,0.4,0.37,0.03,-2.444564819
598,69.30895996,71.81784058,0.53,0.55,-0.02,-2.508880615
599,72.49963379,71.7988739,0.86,0.88,-0.02,0.700759888
600,72.05258942,73.53672028,0.38,0.4,-0.02,-1.484130859
601,71.80399323,74.51047516,0.44,0.44,0,-2.706481934
602,71.7479248,74.06542206,0.6,0.57,0.03,-2.317497253
603,74.31578064,74.37374878,0.9,0.94,-0.04,-0.05796814
604,74.52877808,75.3197937,0.51,0.43,0.08,-0.791015625
605,74.88896179,75.5304718,0.59,0.49,0.1,-0.64151001
606,75.0112915,73.65127563,0.73,0.62,0.11,1.360015869
607,75.19051361,73.6789856,1,0.94,0.06,1.511528015
608,75.33237457,77.16900635,0.58,0.5,0.08,-1.836631775
609,74.57800293,77.53922272,0.64,0.53,0.11,-2.961219788
610,74.77909088,77.47874451,0.75,0.7,0.05,-2.699653625
611,76.61170959,77.21150208,1,1,0,-0.59979248
612,77.10472107,78.77703857,0.66,0.55,0.11,-1.672317505
613,76.98636627,77.13922119,0.7,0.6,0.1,-0.152854919
614,76.73269653,78.7749939,0.83,0.75,0.08,-2.042297363
615,78.05845642,78.76264954,1,1,0,-0.704193115
616,78.82093811,78.9156189,0.68,0.62,0.06,-0.094680786
617,78.44342804,78.8184433,0.77,0.7,0.07,-0.375015259
618,78.83752441,80.59260559,0.85,0.79,0.06,-1.755081177
619,80.53257751,80.37593079,1,1,0,0.156646729
620,80.29793549,80.5771637,0.83,0.66,0.17,-0.27922821
621,80.27966309,80.57019806,0.9,0.73,0.17,-0.290534973
622,79.97307587,81.57333374,1,0.82,0.18,-1.600257874
623,80.17640686,81.63951111,1,1,0,-1.463104248
624,79.87062073,82.02841949,0.9,0.74,0.16,-2.157798767
625,79.80703735,82.02312469,0.9,0.76,0.14,-2.216087341
626,79.92205811,82.50370789,1,0.84,0.16,-2.58164978
627,80.24255371,82.1770401,1,1,0,-1.934486389
628,80.0434494,82.06963348,0.86,0.74,0.12,-2.026184082
629,79.88977051,81.92617035,0.89,0.76,0.13,-2.036399841
630,79.93830109,82.50650024,1,0.84,0.16,-2.568199158
631,80.22772217,82.33280182,1,1,0,-2.105079651
632,80.42432404,81.90931702,0.87,0.72,0.15,-1.484992981
633,80.13327789,82.01564789,0.91,0.77,0.14,-1.882369995
634,79.73567963,81.96298981,1,0.84,0.16,-2.227310181
635,82.42220306,82.3616333,1,1,0,0.060569763
636,80.19447327,82.16187286,1,0.72,0.28,-1.967399597
637,79.87787628,82.34899139,0.93,0.77,0.16,-2.471115112
638,80.10899353,82.37373352,1,0.84,0.16,-2.26473999
639,79.44306946,82.10020447,1,1,0,-2.65713501
640,64.3348999,65.63653564,0.28,0.24,0.04,-1.301635742
641,59.38770676,63.10540771,0.25,0.26,-0.01,-3.717700958
642,59.93309402,62.91106796,0.31,0.4,-0.09,-2.977973938
643,57.62673187,62.46285248,0.31,0.73,-0.42,-4.836120605
644,59.96452713,65.47657776,0.11,0.17,-0.06,-5.512050629
645,59.3948288,62.88554382,0.25,0.26,-0.01,-3.490715027
646,59.87977982,63.27416229,0.29,0.41,-0.12,-3.394382477
647,61.58178329,62.75650406,0.39,0.73,-0.34,-1.174720764
648,61.79506302,67.16870117,0.21,0.21,0,-5.373638153
649,61.12971497,66.26075745,0.24,0.29,-0.05,-5.13104248
650,61.74461365,66.0366745,0.38,0.43,-0.05,-4.292060852
651,65.08982849,66.55474854,0.49,0.77,-0.28,-1.464920044
652,64.98621368,69.58328247,0.25,0.22,0.03,-4.597068787
653,64.82555389,69.72536469,0.33,0.33,0,-4.899810791
654,64.08366394,69.63980103,0.44,0.45,-0.01,-5.556137085
655,66.26075745,69.63022614,0.59,0.8,-0.21,-3.369468689
656,67.03635406,72.60695648,0.3,0.29,0.01,-5.570602417
657,67.20941925,72.6027298,0.37,0.35,0.02,-5.393310547
658,67.12250519,72.5619278,0.47,0.49,-0.02,-5.439422607
659,69.56787109,72.44835663,0.82,0.85,-0.03,-2.880485535
660,70.01567078,74.21194458,0.35,0.33,0.02,-4.196273804
661,69.35852051,74.92268372,0.41,0.37,0.04,-5.564163208
662,68.91134644,75.05703735,0.53,0.53,0,-6.145690918
663,72.66947937,74.86727142,0.88,0.89,-0.01,-2.197792053
664,72.18339539,77.79555511,0.41,0.33,0.08,-5.612159729
665,71.27377319,76.99011993,0.47,0.43,0.04,-5.716346741
666,71.27523804,76.92042542,0.59,0.55,0.04,-5.645187378
667,73.9890213,76.64164734,0.92,0.95,-0.03,-2.652626038
668,73.97696686,78.38704681,0.47,0.41,0.06,-4.410079956
669,73.51275635,78.1855011,0.55,0.47,0.08,-4.672744751
670,73.45024109,78.32923889,0.65,0.59,0.06,-4.878997803
671,73.72323608,78.18780518,0.92,0.98,-0.06,-4.464569092
672,74.94994354,79.40676117,0.53,0.51,0.02,-4.456817627
673,74.94805145,80.61402893,0.59,0.52,0.07,-5.665977478
674,74.74867249,80.68408966,0.71,0.68,0.03,-5.935417175
675,76.38845825,79.78219604,1,1,0,-3.393737793
676,76.07303619,81.33849335,0.57,0.54,0.03,-5.265457153
677,75.59004974,81.10535431,0.63,0.59,0.04,-5.515304565
678,75.23169708,81.1476059,0.73,0.72,0.01,-5.915908813
679,78.61453247,81.33455658,1,1,0,-2.720024109
680,78.6716156,82.64076996,0.73,0.61,0.12,-3.969154358
681,78.7166748,82.61304474,0.8,0.65,0.15,-3.896369934
682,79.06676483,82.68981171,0.88,0.76,0.12,-3.623046875
683,80.96956635,83.76089478,1,1,0,-2.79132843
684,80.76448822,84.06100464,0.79,0.63,0.16,-3.296516418
685,80.84281158,84.39553833,0.87,0.69,0.18,-3.552726746
686,80.84723663,84.39118958,0.91,0.78,0.13,-3.543952942
687,79.5059433,84.25283813,1,1,0,-4.746894836
688,81.06008148,85.89287567,0.83,0.69,0.14,-4.832794189
689,81.06630707,85.80155945,0.85,0.73,0.12,-4.73525238
690,80.81106567,85.90555573,0.9,0.82,0.08,-5.094490051
691,79.60132599,85.67992401,1,1,0,-6.078598022
692,80.70735168,85.73255157,0.82,0.71,0.11,-5.02519989
693,80.9077301,85.81098175,0.83,0.73,0.1,-4.903251648
694,81.20380402,85.80773926,1,0.82,0.18,-4.603935242
695,81.85409546,85.83335114,1,1,0,-3.979255676
696,80.78164673,85.85024261,0.84,0.69,0.15,-5.068595886
697,80.82515717,85.71266937,0.84,0.73,0.11,-4.887512207
698,81.06628418,85.67579651,0.93,0.82,0.11,-4.609512329
699,81.54923248,85.7511673,1,1,0,-4.201934814
700,80.87281799,85.87453461,0.82,0.69,0.13,-5.001716614
701,80.74627686,85.74829102,0.86,0.73,0.13,-5.00201416
702,80.9176712,85.8024826,0.88,0.82,0.06,-4.884811401
703,79.62608337,85.68197632,1,1,0,-6.055892944
704,64.2067337,65.08209229,0.22,0.22,0,-0.875358582
705,60.13924408,57.8456955,0.19,0.19,0,2.293548584
706,59.54526901,58.44837189,0.33,0.22,0.11,1.096897125
707,60.53084564,57.44705582,0.39,0.22,0.17,3.083789825
708,58.81616211,62.23770142,0.11,0.15,-0.04,-3.421539307
709,59.23086166,57.52537537,0.19,0.22,-0.03,1.705486298
710,60.20426559,58.2281189,0.32,0.11,0.21,1.976146698
711,61.08222198,58.12248611,0.41,0.11,0.3,2.95973587
712,62.10344696,64.60449982,0.12,0.19,-0.07,-2.501052856
713,62.02389145,63.10508728,0.27,0.24,0.03,-1.081195831
714,62.20383835,63.56477356,0.34,0.39,-0.05,-1.360935211
715,63.58486176,63.93631363,0.64,0.76,-0.12,-0.351451874
716,65.32177734,67.64376831,0.23,0.22,0.01,-2.321990967
717,65.19593048,68.43441772,0.26,0.33,-0.07,-3.238487244
718,65.35494232,67.61953735,0.45,0.46,-0.01,-2.264595032
719,68.27000427,67.72975922,0.77,0.79,-0.02,0.540245056
720,68.87756348,70.44955444,0.24,0.3,-0.06,-1.571990967
721,67.70318604,70.37686157,0.29,0.37,-0.08,-2.673675537
722,67.71414185,70.30683899,0.46,0.52,-0.06,-2.592697144
723,69.58152771,70.32840729,0.77,0.84,-0.07,-0.746879578
724,70.2689209,73.02535248,0.32,0.34,-0.02,-2.75643158
725,70.76642609,73.24324036,0.38,0.42,-0.04,-2.47681427
726,70.84331512,73.24552917,0.5,0.56,-0.06,-2.40221405
727,70.06625366,73.35873413,0.87,0.88,-0.01,-3.292480469
728,71.73368835,75.12921906,0.36,0.36,0,-3.395530701
729,71.87800598,75.40795898,0.44,0.46,-0.02,-3.529953003
730,72.09690857,75.62262726,0.56,0.58,-0.02,-3.525718689
731,73.33891296,75.64873505,0.91,0.93,-0.02,-2.309822083
732,73.64105225,76.85751343,0.4,0.44,-0.04,-3.216461182
733,73.03565216,77.06071472,0.48,0.54,-0.06,-4.025062561
734,73.22445679,76.9621582,0.61,0.62,-0.01,-3.737701416
735,74.35777283,77.03285217,0.93,0.98,-0.05,-2.675079346
736,74.87908173,78.03335571,0.51,0.48,0.03,-3.154273987
737,74.64318848,77.94217682,0.55,0.52,0.03,-3.298988342
738,74.23757935,78.21671295,0.61,0.66,-0.05,-3.979133606
739,76.57023621,78.40763092,1,1,0,-1.837394714
740,76.95825195,79.49988556,0.59,0.52,0.07,-2.541633606
741,77.18660736,80.07629395,0.61,0.56,0.05,-2.889686584
742,77.28141785,79.81616974,0.68,0.7,-0.02,-2.534751892
743,77.91799927,79.85199738,1,1,0,-1.933998108
744,78.83011627,81.3523941,0.65,0.56,0.09,-2.522277832
745,78.99460602,81.33226013,0.71,0.61,0.1,-2.337654114
746,78.740242,81.18649292,0.74,0.73,0.01,-2.446250916
747,80.07008362,81.3515625,1,1,0,-1.281478882
748,80.86703491,82.98771667,0.74,0.61,0.13,-2.120681763
749,80.93616486,83.2936554,0.72,0.63,0.09,-2.35749054
750,81.04656219,83.3228302,0.89,0.75,0.14,-2.276268005
751,80.96574402,83.37858582,1,1,0,-2.412841797
752,80.26689148,82.28227997,0.72,0.67,0.05,-2.015388489
753,80.98051453,84.88540649,0.74,0.7,0.04,-3.904891968
754,81.07148743,84.88468933,0.89,0.8,0.09,-3.813201904
755,81.03233337,84.8935318,1,1,0,-3.861198425
756,80.40130615,85.02120209,0.7,0.67,0.03,-4.619895935
757,81.14035797,82.5682373,0.72,0.71,0.01,-1.427879333
758,81.14201355,84.89367676,0.91,0.8,0.11,-3.751663208
759,81.21115875,84.88571167,1,1,0,-3.674552917
760,80.44902802,84.93776703,0.71,0.66,0.05,-4.488739014
761,81.06416321,84.87614441,0.74,0.69,0.05,-3.811981201
762,81.38658142,84.86943054,0.87,0.8,0.07,-3.482849121
763,80.80574799,84.86560059,1,1,0,-4.0598526
764,81.07473755,84.83811951,0.72,0.66,0.06,-3.763381958
765,81.0851593,84.85253906,0.76,0.68,0.08,-3.767379761
766,81.22961426,84.8681488,0.89,0.82,0.07,-3.638534546
767,81.01177216,84.846138,1,1,0,-3.834365845
768,61.13648987,56.54956818,0.15,0.12,0.03,4.586921692
769,58.33277512,43.70183563,0.17,0.11,0.06,14.63093948
770,57.62750626,45.2322197,0.22,0.11,0.11,12.39528656
771,56.82537842,41.21999741,0.17,0.11,0.06,15.60538101
772,56.63838577,57.60945511,0.12,0.2,-0.08,-0.971069336
773,58.44343567,44.69307327,0.13,0.11,0.02,13.7503624
774,58.09062576,43.25324249,0.13,0.11,0.02,14.83738327
775,58.04776001,39.69894791,0.17,0.11,0.06,18.3488121
776,62.82693481,61.3627243,0.15,0.2,-0.05,1.46421051
777,62.59706879,57.65512085,0.2,0.23,-0.03,4.941947937
778,62.30529785,57.75250626,0.36,0.37,-0.01,4.552791595
779,63.88765717,57.96147537,0.36,0.47,-0.11,5.926181793
780,66.42974854,65.17266846,0.17,0.2,-0.03,1.257080078
781,66.84832764,64.9884491,0.22,0.27,-0.05,1.85987854
782,66.59475708,64.81222534,0.37,0.42,-0.05,1.782531738
783,66.7454071,64.93231964,0.7,0.76,-0.06,1.813087463
784,69.70766449,68.67137909,0.23,0.23,0,1.0362854
785,69.8225174,68.23983002,0.24,0.33,-0.09,1.582687378
786,69.62201691,68.53157043,0.42,0.45,-0.03,1.090446472
787,69.96759796,68.48561096,0.74,0.83,-0.09,1.481987
788,72.42205811,71.51590729,0.27,0.31,-0.04,0.906150818
789,72.30446625,71.53128815,0.3,0.38,-0.08,0.773178101
790,72.193573,71.63897705,0.45,0.5,-0.05,0.554595947
791,71.9907074,71.64267731,0.77,0.88,-0.11,0.34803009
792,75.04238892,73.7565918,0.34,0.35,-0.01,1.285797119
793,74.97445679,73.84475708,0.45,0.42,0.03,1.129699707
794,74.97720337,73.97529602,0.5,0.54,-0.04,1.001907349
795,74.89307404,73.9519043,0.8,0.94,-0.14,0.941169739
796,77.34806824,75.96370697,0.45,0.39,0.06,1.384361267
797,77.05400848,76.04005432,0.51,0.44,0.07,1.013954163
798,77.13827515,76.22912598,0.66,0.59,0.07,0.90914917
799,77.74433899,76.4379425,0.95,0.99,-0.04,1.306396484
800,79.01958466,77.98890686,0.48,0.46,0.02,1.030677795
801,78.99531555,77.83888245,0.54,0.49,0.05,1.156433105
802,78.42071533,77.88861084,0.65,0.64,0.01,0.532104492
803,79.10944366,77.67266083,1,1,0,1.436782837
804,79.60713959,79.65299225,0.52,0.52,0,-0.045852661
805,79.17739105,79.58455658,0.54,0.57,-0.03,-0.407165527
806,79.28473663,80.17504883,0.71,0.69,0.02,-0.890312195
807,84.35896301,80.05379486,1,1,0,4.305168152
808,83.78649902,82.33415222,0.66,0.59,0.07,1.452346802
809,84.30019379,82.57318878,0.81,0.6,0.21,1.727005005
810,84.16769409,83.22599792,0.81,0.77,0.04,0.941696167
811,84.88773346,83.22788239,1,1,0,1.659851074
812,84.29732513,83.73522186,0.9,0.63,0.27,0.562103271
813,85.35993958,83.88145447,0.9,0.63,0.27,1.478485107
814,85.36676025,83.81493378,0.92,0.81,0.11,1.551826477
815,85.61885071,83.20330048,1,1,0,2.415550232
816,84.93379211,84.74720001,0.92,0.69,0.23,0.186592102
817,85.53392029,84.8425827,0.9,0.71,0.19,0.691337585
818,85.48517609,85.19136047,0.94,0.85,0.09,0.293815613
819,85.96599579,85.01790619,1,1,0,0.9480896
820,85.30215454,84.23272705,0.91,0.66,0.25,1.06942749
821,85.75427246,84.79038239,0.9,0.71,0.19,0.963890076
822,85.61112976,84.89541626,1,0.86,0.14,0.715713501
823,85.48542023,85.11209869,1,1,0,0.373321533
824,84.90676117,84.99118042,0.81,0.67,0.14,-0.08441925
825,85.54371643,85.21954346,0.9,0.73,0.17,0.324172974
826,85.47227478,85.12623596,1,0.84,0.16,0.346038818
827,85.59136963,85.18792725,1,1,0,0.403442383
828,85.29705048,84.59575653,0.94,0.64,0.3,0.701293945
829,85.43625641,85.21075439,0.92,0.7,0.22,0.225502014
830,85.27142334,85.22434235,0.94,0.84,0.1,0.047080994
831,84.56142426,85.09487915,1,1,0,-0.533454895
832,63.24869537,63.26540756,0.23,0.21,0.02,-0.016712189
833,60.91557312,57.86740875,0.22,0.19,0.03,3.048164368
834,60.74458313,57.06515503,0.33,0.2,0.13,3.679428101
835,59.28423691,56.85302734,0.4,0.22,0.18,2.431209564
836,60.68398285,62.97979736,0.16,0.16,0,-2.295814514
837,60.20575714,57.78430557,0.22,0.17,0.05,2.421451569
838,60.52198029,56.84661865,0.33,0.22,0.11,3.675361633
